hyperedge_id,concept_ids,concepts,degree,hyperedge_weight
1168,236|118,concept_236 | concept_118,2,0.013076393865048885
1912,240|118,concept_240 | concept_118,2,0.013076393865048885
2709,268|118,concept_268 | concept_118,2,0.013076393865048885
2766,311|118,concept_311 | concept_118,2,0.013076393865048885
3474,278|263,concept_278 | concept_263,2,0.01306958682835102
1648,289|150,concept_289 | concept_150,2,0.013068823143839836
2354,274|3,concept_274 | concept_3,2,0.013067695312201977
1184,236|147,concept_236 | concept_147,2,0.01306465920060873
1281,244|53,concept_244 | concept_53,2,0.01306136604398489
2355,274|50,concept_274 | concept_50,2,0.013060997240245342
1766,1|193,concept_1 | concept_193,2,0.013058364391326904
588,149|236,concept_149 | concept_236,2,0.013057933188974857
3427,106|121,concept_106 | concept_121,2,0.01305545587092638
1453,249|99,concept_249 | concept_99,2,0.013052845373749733
1507,260|289,concept_260 | concept_289,2,0.013046895153820515
3143,188|85,concept_188 | concept_85,2,0.013046314008533955
3116,64|299,concept_64 | concept_299,2,0.013046017847955227
2129,308|208,concept_308 | concept_208,2,0.013039152137935162
237,54|17,concept_54 | concept_17,2,0.013038130477070808
537,149|50,concept_149 | concept_50,2,0.013033208437263966
348,117|235,concept_117 | concept_235,2,0.013028007932007313
113,21|235,concept_21 | concept_235,2,0.01302605215460062
1452,249|94,concept_249 | concept_94,2,0.0130257373675704
1613,289|94,concept_289 | concept_94,2,0.0130257373675704
3264,113|301,concept_113 | concept_301,2,0.013025210238993168
1695,289|216,concept_289 | concept_216,2,0.013025169260799885
1861,193|240,concept_193 | concept_240,2,0.013024683110415936
383,132|235,concept_132 | concept_235,2,0.013022062368690968
1954,240|222,concept_240 | concept_222,2,0.01302146166563034
1734,289|268,concept_289 | concept_268,2,0.013012002222239971
555,149|98,concept_149 | concept_98,2,0.013011695817112923
2057,304|98,concept_304 | concept_98,2,0.013011695817112923
1327,244|109,concept_244 | concept_109,2,0.013006885536015034
124,25|54,concept_25 | concept_54,2,0.013003627769649029
1724,289|253,concept_289 | concept_253,2,0.013002057559788227
2952,169|199,concept_169 | concept_199,2,0.012996657751500607
2579,131|208,concept_131 | concept_208,2,0.012989998795092106
1693,289|214,concept_289 | concept_214,2,0.012988073751330376
1386,244|181,concept_244 | concept_181,2,0.012987952679395676
2411,221|174,concept_221 | concept_174,2,0.012984496541321278
543,149|74,concept_149 | concept_74,2,0.012982689775526524
619,178|1,concept_178 | concept_1,2,0.01297874003648758
726,209|55,concept_209 | concept_55,2,0.012970678508281708
2042,304|19,concept_304 | concept_19,2,0.012965286150574684
3201,86|189,concept_86 | concept_189,2,0.01296472828835249
781,218|11,concept_218 | concept_11,2,0.012964348308742046
956,235|11,concept_235 | concept_11,2,0.012964348308742046
2887,11|41,concept_11 | concept_41,2,0.012964348308742046
2895,11|199,concept_11 | concept_199,2,0.012964348308742046
3103,45|188,concept_45 | concept_188,2,0.012963641434907913
1719,289|247,concept_289 | concept_247,2,0.012958894483745098
3066,110|172,concept_110 | concept_172,2,0.012955732643604279
985,235|50,concept_235 | concept_50,2,0.012949840165674686
2672,182|311,concept_182 | concept_311,2,0.012945914641022682
1108,236|1,concept_236 | concept_1,2,0.012938927859067917
650,178|124,concept_178 | concept_124,2,0.012935681268572807
3298,115|68,concept_115 | concept_68,2,0.012935017235577106
100,21|70,concept_21 | concept_70,2,0.012934960424900055
1175,236|133,concept_236 | concept_133,2,0.012928161770105362
2031,259|233,concept_259 | concept_233,2,0.012927054427564144
2171,14|157,concept_14 | concept_157,2,0.012926781550049782
1702,289|227,concept_289 | concept_227,2,0.01292559877038002
2648,120|167,concept_120 | concept_167,2,0.01292559877038002
2653,120|311,concept_120 | concept_311,2,0.01292559877038002
1449,249|72,concept_249 | concept_72,2,0.012924929149448872
1131,236|50,concept_236 | concept_50,2,0.012922050431370735
1574,289|36,concept_289 | concept_36,2,0.012918497435748577
844,218|87,concept_218 | concept_87,2,0.012917594984173775
3256,87|190,concept_87 | concept_190,2,0.012917594984173775
3434,112|127,concept_112 | concept_127,2,0.012911084108054638
1669,289|179,concept_289 | concept_179,2,0.012910675257444382
2016,259|214,concept_259 | concept_214,2,0.012906387448310852
200,51|29,concept_51 | concept_29,2,0.01289822906255722
2148,308|280,concept_308 | concept_280,2,0.01289629191160202
2548,310|161,concept_310 | concept_161,2,0.01289566233754158
3393,72|181,concept_72 | concept_181,2,0.01289542019367218
1562,289|15,concept_289 | concept_15,2,0.012894666753709316
1382,244|175,concept_244 | concept_175,2,0.012891344726085663
2412,221|175,concept_221 | concept_175,2,0.012891344726085663
3273,205|175,concept_205 | concept_175,2,0.012891344726085663
1887,240|52,concept_240 | concept_52,2,0.012883772142231464
562,149|116,concept_149 | concept_116,2,0.01288348063826561
2785,311|197,concept_311 | concept_197,2,0.012878299690783024
1444,249|38,concept_249 | concept_38,2,0.012875989079475403
2971,27|185,concept_27 | concept_185,2,0.01287553645670414
1451,249|93,concept_249 | concept_93,2,0.012872979044914246
759,209|156,concept_209 | concept_156,2,0.01287128683179617
1189,236|156,concept_236 | concept_156,2,0.01287128683179617
1326,244|107,concept_244 | concept_107,2,0.012870932929217815
1649,289|151,concept_289 | concept_151,2,0.012862437404692173
1048,235|130,concept_235 | concept_130,2,0.01285993866622448
355,132|2,concept_132 | concept_2,2,0.012853470630943775
2155,2|14,concept_2 | concept_14,2,0.012853470630943775
2160,2|253,concept_2 | concept_253,2,0.012853470630943775
2566,8|116,concept_8 | concept_116,2,0.012834516353905201
1894,240|76,concept_240 | concept_76,2,0.012831802479922771
1983,259|76,concept_259 | concept_76,2,0.012831802479922771
1569,289|29,concept_289 | concept_29,2,0.012830874882638454
554,149|97,concept_149 | concept_97,2,0.012829823419451714
1646,289|146,concept_289 | concept_146,2,0.012828074395656586
1694,289|215,concept_289 | concept_215,2,0.01282512303441763
1269,244|38,concept_244 | concept_38,2,0.012823219411075115
300,59|244,concept_59 | concept_244,2,0.01282168086618185
389,132|289,concept_132 | concept_289,2,0.012815596535801888
1958,240|229,concept_240 | concept_229,2,0.012814885936677456
309,117|5,concept_117 | concept_5,2,0.012810139916837215
1531,283|125,concept_283 | concept_125,2,0.012794693000614643
2656,152|167,concept_152 | concept_167,2,0.012794015929102898
1377,244|170,concept_244 | concept_170,2,0.012793176807463169
2995,251|170,concept_251 | concept_170,2,0.012793176807463169
1579,289|44,concept_289 | concept_44,2,0.01277526468038559
2776,311|173,concept_311 | concept_173,2,0.012768656946718693
1604,289|79,concept_289 | concept_79,2,0.012766517698764801
1674,289|187,concept_289 | concept_187,2,0.012764355167746544
2773,311|158,concept_311 | concept_158,2,0.012763841077685356
2299,151|135,concept_151 | concept_135,2,0.012760241515934467
16,0|209,concept_0 | concept_209,2,0.012748487293720245
18,0|235,concept_0 | concept_235,2,0.012748487293720245
21,0|249,concept_0 | concept_249,2,0.012748487293720245
966,235|26,concept_235 | concept_26,2,0.012746710330247879
3339,52|71,concept_52 | concept_71,2,0.012746710330247879
666,178|236,concept_178 | concept_236,2,0.012740013189613819
2309,157|84,concept_157 | concept_84,2,0.012736626900732517
3081,15|188,concept_15 | concept_188,2,0.012735473923385143
110,21|194,concept_21 | concept_194,2,0.012734560295939445
2034,259|258,concept_259 | concept_258,2,0.01273429673165083
1874,240|13,concept_240 | concept_13,2,0.012733446434140205
3404,134|307,concept_134 | concept_307,2,0.012727686204016209
1172,236|127,concept_236 | concept_127,2,0.012725344859063625
3206,174|127,concept_174 | concept_127,2,0.012725344859063625
1691,289|212,concept_289 | concept_212,2,0.012721782550215721
2675,239|64,concept_239 | concept_64,2,0.012721490114927292
1119,236|22,concept_236 | concept_22,2,0.01271469984203577
3319,22|92,concept_22 | concept_92,2,0.01271469984203577
697,194|73,concept_194 | concept_73,2,0.012712490744888783
2480,75|16,concept_75 | concept_16,2,0.012710368260741234
342,117|149,concept_117 | concept_149,2,0.01270957663655281
853,218|97,concept_218 | concept_97,2,0.012708786875009537
2790,311|210,concept_311 | concept_210,2,0.012705882079899311
1619,289|100,concept_289 | concept_100,2,0.012700938619673252
1454,249|103,concept_249 | concept_103,2,0.012699938379228115
352,117|289,concept_117 | concept_289,2,0.012695731595158577
213,51|194,concept_51 | concept_194,2,0.012687969952821732
220,51|289,concept_51 | concept_289,2,0.012687969952821732
2328,187|202,concept_187 | concept_202,2,0.012685073539614677
2326,187|139,concept_187 | concept_139,2,0.012683412060141563
2712,268|139,concept_268 | concept_139,2,0.012683412060141563
719,209|14,concept_209 | concept_14,2,0.012680087238550186
1698,289|221,concept_289 | concept_221,2,0.012677408754825592
1685,289|202,concept_289 | concept_202,2,0.012675782665610313
1481,260|5,concept_260 | concept_5,2,0.012675296515226364
976,235|39,concept_235 | concept_39,2,0.012673825025558472
775,209|289,concept_209 | concept_289,2,0.012672029435634613
337,117|102,concept_117 | concept_102,2,0.012664793990552425
109,21|179,concept_21 | concept_179,2,0.012661687098443508
1405,244|204,concept_244 | concept_204,2,0.012658228166401386
2313,157|172,concept_157 | concept_172,2,0.012656725011765957
317,117|55,concept_117 | concept_55,2,0.012656237930059433
1112,236|6,concept_236 | concept_6,2,0.012651974335312843
1086,235|193,concept_235 | concept_193,2,0.012650410644710064
2147,308|276,concept_308 | concept_276,2,0.012646954506635666
1400,244|199,concept_244 | concept_199,2,0.012640928849577904
558,149|104,concept_149 | concept_104,2,0.012640135362744331
1193,236|163,concept_236 | concept_163,2,0.01263765711337328
605,153|134,concept_153 | concept_134,2,0.01263028010725975
1290,244|66,concept_244 | concept_66,2,0.012629806064069271
826,218|68,concept_218 | concept_68,2,0.012627040036022663
1542,283|187,concept_283 | concept_187,2,0.012625612318515778
1032,235|109,concept_235 | concept_109,2,0.012624330818653107
1910,240|109,concept_240 | concept_109,2,0.012624330818653107
1767,1|240,concept_1 | concept_240,2,0.012620431371033192
3068,172|125,concept_172 | concept_125,2,0.012616988271474838
1178,236|138,concept_236 | concept_138,2,0.012615235522389412
2826,38|181,concept_38 | concept_181,2,0.012612137012183666
3155,243|85,concept_243 | concept_85,2,0.01261143758893013
1634,289|120,concept_289 | concept_120,2,0.012610340490937233
2083,304|227,concept_304 | concept_227,2,0.012610340490937233
2815,23|181,concept_23 | concept_181,2,0.012610122561454773
1147,236|81,concept_236 | concept_81,2,0.012609858997166157
2254,151|81,concept_151 | concept_81,2,0.012609858997166157
2701,268|52,concept_268 | concept_52,2,0.012609649449586868
2735,293|311,concept_293 | concept_311,2,0.01260616909712553
868,218|113,concept_218 | concept_113,2,0.012605042196810246
2402,221|113,concept_221 | concept_113,2,0.012605042196810246
3259,113|128,concept_113 | concept_128,2,0.012605042196810246
2418,221|205,concept_221 | concept_205,2,0.012603387236595154
3207,174|159,concept_174 | concept_159,2,0.012603215873241425
3245,47|190,concept_47 | concept_190,2,0.012598992325365543
1359,244|150,concept_244 | concept_150,2,0.01259872131049633
2023,259|223,concept_259 | concept_223,2,0.012590410187840462
1841,163|240,concept_163 | concept_240,2,0.012590325437486172
248,54|32,concept_54 | concept_32,2,0.012589073739945889
1265,244|32,concept_244 | concept_32,2,0.012589073739945889
2391,221|32,concept_221 | concept_32,2,0.012589073739945889
3468,130|162,concept_130 | concept_162,2,0.012580374255776405
1215,236|214,concept_236 | concept_214,2,0.012579644098877907
1204,236|186,concept_236 | concept_186,2,0.012578615918755531
1276,244|46,concept_244 | concept_46,2,0.012578615918755531
3188,46|174,concept_46 | concept_174,2,0.012578615918755531
2840,80|40,concept_80 | concept_40,2,0.012578055262565613
2755,311|57,concept_311 | concept_57,2,0.012577606365084648
1410,244|211,concept_244 | concept_211,2,0.012576442211866379
3052,252|124,concept_252 | concept_124,2,0.012576356530189514
1665,289|172,concept_289 | concept_172,2,0.012575818225741386
2056,304|96,concept_304 | concept_96,2,0.012570437975227833
621,178|4,concept_178 | concept_4,2,0.01256554014980793
374,132|103,concept_132 | concept_103,2,0.012562641873955727
594,149|304,concept_149 | concept_304,2,0.012561490759253502
850,218|94,concept_218 | concept_94,2,0.012554927729070187
2955,184|199,concept_184 | concept_199,2,0.01255134679377079
1213,236|210,concept_236 | concept_210,2,0.012549019418656826
312,117|14,concept_117 | concept_14,2,0.012548516504466534
606,153|136,concept_153 | concept_136,2,0.012546676211059093
979,235|43,concept_235 | concept_43,2,0.012546125799417496
281,54|308,concept_54 | concept_308,2,0.012542949058115482
1928,240|156,concept_240 | concept_156,2,0.012541254051029682
1699,289|222,concept_289 | concept_222,2,0.012539184652268887
711,194|305,concept_194 | concept_305,2,0.012535703368484974
925,218|190,concept_218 | concept_190,2,0.01253481861203909
3,0|25,concept_0 | concept_25,2,0.012532411143183708
510,145|140,concept_145 | concept_140,2,0.01253132801502943
1591,289|62,concept_289 | concept_62,2,0.012529833242297173
1125,236|37,concept_236 | concept_37,2,0.012526539154350758
154,35|15,concept_35 | concept_15,2,0.012523215264081955
1143,236|76,concept_236 | concept_76,2,0.012517297640442848
3395,72|307,concept_72 | concept_307,2,0.012511803768575191
2774,311|165,concept_311 | concept_165,2,0.012511523440480232
2822,38|93,concept_38 | concept_93,2,0.012506596744060516
1006,235|78,concept_235 | concept_78,2,0.012489697895944118
1884,240|42,concept_240 | concept_42,2,0.01248699240386486
2682,248|42,concept_248 | concept_42,2,0.01248699240386486
2161,2|274,concept_2 | concept_274,2,0.012486228719353676
358,132|14,concept_132 | concept_14,2,0.012482731603085995
1895,240|77,concept_240 | concept_77,2,0.012474012561142445
2754,311|52,concept_311 | concept_52,2,0.012472587637603283
2646,105|311,concept_105 | concept_311,2,0.01246630772948265
945,218|215,concept_218 | concept_215,2,0.012465540319681168
1716,289|243,concept_289 | concept_243,2,0.012463861145079136
119,21|311,concept_21 | concept_311,2,0.012461286038160324
589,149|240,concept_149 | concept_240,2,0.012456185184419155
688,183|244,concept_183 | concept_244,2,0.012454978190362453
2114,308|101,concept_308 | concept_101,2,0.012446503154933453
272,54|209,concept_54 | concept_209,2,0.012445338070392609
3425,40|121,concept_40 | concept_121,2,0.01244424656033516
1597,289|70,concept_289 | concept_70,2,0.012439903803169727
1710,289|237,concept_289 | concept_237,2,0.012439478188753128
2131,308|216,concept_308 | concept_216,2,0.012437567114830017
535,149|36,concept_149 | concept_36,2,0.012437062337994576
2342,253|139,concept_253 | concept_139,2,0.012434717267751694
2576,131|96,concept_131 | concept_96,2,0.012425949797034264
2058,304|101,concept_304 | concept_101,2,0.012425827793776989
1592,289|63,concept_289 | concept_63,2,0.012422116473317146
2717,268|195,concept_268 | concept_195,2,0.01241963729262352
2736,311|12,concept_311 | concept_12,2,0.012417823076248169
2511,212|88,concept_212 | concept_88,2,0.012412723153829575
3421,88|238,concept_88 | concept_238,2,0.012412723153829575
2811,23|93,concept_23 | concept_93,2,0.012412703596055508
2923,60|199,concept_60 | concept_199,2,0.012407602742314339
373,132|102,concept_132 | concept_102,2,0.012405446730554104
1627,289|110,concept_289 | concept_110,2,0.012397951446473598
3133,158|85,concept_158 | concept_85,2,0.01239399891346693
2721,268|210,concept_268 | concept_210,2,0.012392156757414341
3132,126|299,concept_126 | concept_299,2,0.012388193048536777
2123,308|146,concept_308 | concept_146,2,0.012385726906359196
693,194|1,concept_194 | concept_1,2,0.012381559237837791
1660,289|165,concept_289 | concept_165,2,0.012379823252558708
2008,259|165,concept_259 | concept_165,2,0.012379823252558708
268,54|149,concept_54 | concept_149,2,0.01237701065838337
722,209|29,concept_209 | concept_29,2,0.012376237660646439
2726,293|108,concept_293 | concept_108,2,0.012376237660646439
2027,259|229,concept_259 | concept_229,2,0.012376020662486553
115,21|259,concept_21 | concept_259,2,0.012370195239782333
1305,244|82,concept_244 | concept_82,2,0.012369172647595406
3291,34|68,concept_34 | concept_68,2,0.012365376576781273
2082,304|226,concept_304 | concept_226,2,0.012364760041236877
2555,310|226,concept_310 | concept_226,2,0.012364760041236877
3457,245|226,concept_245 | concept_226,2,0.012364760041236877
2429,63|110,concept_63 | concept_110,2,0.012363150715827942
2799,311|263,concept_311 | concept_263,2,0.012363122776150703
1726,289|255,concept_289 | concept_255,2,0.012362795881927013
2388,221|16,concept_221 | concept_16,2,0.012357302941381931
1133,236|58,concept_236 | concept_58,2,0.012357217259705067
1966,240|304,concept_240 | concept_304,2,0.012357027269899845
2806,311|299,concept_311 | concept_299,2,0.012351417914032936
3249,66|87,concept_66 | concept_87,2,0.012349143624305725
1303,244|80,concept_244 | concept_80,2,0.012345679104328156
2762,311|92,concept_311 | concept_92,2,0.012345679104328156
1570,289|30,concept_289 | concept_30,2,0.012342656031250954
1964,240|259,concept_240 | concept_259,2,0.012341958470642567
2781,311|188,concept_311 | concept_188,2,0.012336631305515766
1561,289|14,concept_289 | concept_14,2,0.012334714643657207
999,235|69,concept_235 | concept_69,2,0.01232120580971241
2477,75|7,concept_75 | concept_7,2,0.012318281456828117
1571,289|31,concept_289 | concept_31,2,0.012317518703639507
2486,75|31,concept_75 | concept_31,2,0.012317518703639507
516,145|209,concept_145 | concept_209,2,0.012313511222600937
1608,289|84,concept_289 | concept_84,2,0.012312072329223156
1234,236|259,concept_236 | concept_259,2,0.01231071725487709
2694,268|17,concept_268 | concept_17,2,0.01230012346059084
1909,240|105,concept_240 | concept_105,2,0.01229784358292818
3011,28|43,concept_28 | concept_43,2,0.012295082211494446
3015,28|171,concept_28 | concept_171,2,0.012295082211494446
3305,207|177,concept_207 | concept_177,2,0.012286689132452011
2654,152|123,concept_152 | concept_123,2,0.012285011820495129
2685,248|123,concept_248 | concept_123,2,0.012285011820495129
1988,259|96,concept_259 | concept_96,2,0.012281462550163269
1828,163|101,concept_163 | concept_101,2,0.012281101197004318
1827,163|98,concept_163 | concept_98,2,0.012280701659619808
1120,236|24,concept_236 | concept_24,2,0.012277808040380478
149,35|5,concept_35 | concept_5,2,0.01227076631039381
2164,14|5,concept_14 | concept_5,2,0.01227076631039381
2246,151|73,concept_151 | concept_73,2,0.012269032187759876
3323,22|180,concept_22 | concept_180,2,0.012268570251762867
3102,45|158,concept_45 | concept_158,2,0.01226380467414856
1260,244|27,concept_244 | concept_27,2,0.012262416072189808
1878,240|27,concept_240 | concept_27,2,0.012262416072189808
2968,27|61,concept_27 | concept_61,2,0.012262416072189808
2795,311|254,concept_311 | concept_254,2,0.012262098491191864
2243,151|70,concept_151 | concept_70,2,0.01225961558520794
1631,289|114,concept_289 | concept_114,2,0.012259194627404213
1779,36|259,concept_36 | concept_259,2,0.01225652452558279
1068,235|169,concept_235 | concept_169,2,0.012253992259502411
2126,308|169,concept_308 | concept_169,2,0.012253992259502411
1594,289|65,concept_289 | concept_65,2,0.012253889814019203
760,209|157,concept_209 | concept_157,2,0.01225303951650858
924,218|189,concept_218 | concept_189,2,0.0122456019744277
511,145|144,concept_145 | concept_144,2,0.01224489789456129
3042,109|297,concept_109 | concept_297,2,0.012241775169968605
1614,289|95,concept_289 | concept_95,2,0.012239583767950535
1582,289|47,concept_289 | concept_47,2,0.012239021249115467
2394,221|47,concept_221 | concept_47,2,0.012239021249115467
2490,75|47,concept_75 | concept_47,2,0.012239021249115467
894,218|154,concept_218 | concept_154,2,0.0122363967821002
2948,154|199,concept_154 | concept_199,2,0.0122363967821002
567,149|131,concept_149 | concept_131,2,0.012231291271746159
828,218|70,concept_218 | concept_70,2,0.012229567393660545
1016,235|90,concept_235 | concept_90,2,0.012225891463458538
1155,236|97,concept_236 | concept_97,2,0.012224642559885979
2119,308|140,concept_308 | concept_140,2,0.012218045070767403
2153,308|291,concept_308 | concept_291,2,0.012212439440190792
1240,244|3,concept_244 | concept_3,2,0.01221079658716917
1406,244|205,concept_244 | concept_205,2,0.012209530919790268
3209,174|204,concept_174 | concept_204,2,0.012209302745759487
1080,235|186,concept_235 | concept_186,2,0.012208657339215279
550,149|90,concept_149 | concept_90,2,0.012207339517772198
627,178|49,concept_178 | concept_49,2,0.012204914353787899
1794,69|240,concept_69 | concept_240,2,0.012201582081615925
1226,236|229,concept_236 | concept_229,2,0.012200473807752132
703,194|218,concept_194 | concept_218,2,0.012195674702525139
2976,61|185,concept_61 | concept_185,2,0.012195121496915817
263,54|53,concept_54 | concept_53,2,0.012193912640213966
359,132|29,concept_132 | concept_29,2,0.012191015295684338
895,218|155,concept_218 | concept_155,2,0.012187299318611622
1876,240|24,concept_240 | concept_24,2,0.012186182662844658
572,149|139,concept_149 | concept_139,2,0.012186023406684399
2375,298|139,concept_298 | concept_139,2,0.012186023406684399
2708,268|112,concept_268 | concept_112,2,0.012180267833173275
725,209|43,concept_209 | concept_43,2,0.012177121825516224
3021,43|124,concept_43 | concept_124,2,0.012177121825516224
1981,259|70,concept_259 | concept_70,2,0.012169471010565758
1963,240|234,concept_240 | concept_234,2,0.012164813466370106
2441,101|71,concept_101 | concept_71,2,0.012164216488599777
1661,289|167,concept_289 | concept_167,2,0.012162352912127972
3184,46|86,concept_46 | concept_86,2,0.012159328907728195
559,149|107,concept_149 | concept_107,2,0.012155881151556969
863,218|107,concept_218 | concept_107,2,0.012155881151556969
1015,235|89,concept_235 | concept_89,2,0.012153949588537216
1830,163|104,concept_163 | concept_104,2,0.012148822657763958
1134,236|60,concept_236 | concept_60,2,0.01214361097663641
787,218|18,concept_218 | concept_18,2,0.012138188816606998
2741,311|18,concept_311 | concept_18,2,0.012138188816606998
2180,29|5,concept_29 | concept_5,2,0.012135921977460384
2578,131|98,concept_131 | concept_98,2,0.01213450264185667
1856,193|138,concept_193 | concept_138,2,0.012130034156143665
2900,26|81,concept_26 | concept_81,2,0.012129934504628181
1295,244|72,concept_244 | concept_72,2,0.012128187343478203
1712,289|239,concept_289 | concept_239,2,0.012126050889492035
1982,259|73,concept_259 | concept_73,2,0.012121211737394333
2456,220|73,concept_220 | concept_73,2,0.012121211737394333
1701,289|225,concept_289 | concept_225,2,0.012120045721530914
620,178|2,concept_178 | concept_2,2,0.012118986807763577
1866,240|2,concept_240 | concept_2,2,0.012118986807763577
1548,283|265,concept_283 | concept_265,2,0.012114537879824638
2095,304|276,concept_304 | concept_276,2,0.012112575583159924
283,59|38,concept_59 | concept_38,2,0.012110818177461624
2885,262|307,concept_262 | concept_307,2,0.01211076881736517
2074,304|215,concept_304 | concept_215,2,0.012105956673622131
12,0|153,concept_0 | concept_153,2,0.012100258842110634
1752,294|136,concept_294 | concept_136,2,0.012098580598831177
1759,294|264,concept_294 | concept_264,2,0.012097491882741451
919,218|184,concept_218 | concept_184,2,0.012094933539628983
2832,53|72,concept_53 | concept_72,2,0.012094775214791298
1952,240|219,concept_240 | concept_219,2,0.012093023397028446
1924,240|146,concept_240 | concept_146,2,0.012090828269720078
1835,163|135,concept_163 | concept_135,2,0.012088649906218052
1855,193|135,concept_193 | concept_135,2,0.012088649906218052
319,117|63,concept_117 | concept_63,2,0.012087976559996605
338,117|103,concept_117 | concept_103,2,0.01208210363984108
682,183|134,concept_183 | concept_134,2,0.01207831408828497
736,209|77,concept_209 | concept_77,2,0.012075299397110939
667,178|240,concept_178 | concept_240,2,0.012072678655385971
2360,274|116,concept_274 | concept_116,2,0.012069008313119411
1479,260|1,concept_260 | concept_1,2,0.012063062749803066
1489,260|104,concept_260 | concept_104,2,0.01205949392169714
314,117|29,concept_117 | concept_29,2,0.01205630786716938
3405,166|148,concept_166 | concept_148,2,0.012056044302880764
3306,207|192,concept_207 | concept_192,2,0.012048192322254181
1138,236|69,concept_236 | concept_69,2,0.0120477806776762
2075,304|216,concept_304 | concept_216,2,0.01204583328217268
2533,310|23,concept_310 | concept_23,2,0.012042543850839138
62,20|9,concept_20 | concept_9,2,0.012040004134178162
2443,101|92,concept_101 | concept_92,2,0.012037036940455437
744,209|95,concept_209 | concept_95,2,0.012031249701976776
3450,55|237,concept_55 | concept_237,2,0.012027356773614883
2399,221|87,concept_221 | concept_87,2,0.012026726268231869
1638,289|125,concept_289 | concept_125,2,0.01202464196830988
1803,90|131,concept_90 | concept_131,2,0.01202181726694107
1543,283|197,concept_283 | concept_197,2,0.0120197469368577
240,54|23,concept_54 | concept_23,2,0.012017866596579552
3302,207|68,concept_207 | concept_68,2,0.012011087499558926
944,218|214,concept_218 | concept_214,2,0.01200784184038639
178,35|236,concept_35 | concept_236,2,0.012004546821117401
2087,304|233,concept_304 | concept_233,2,0.012003693729639053
2720,268|204,concept_268 | concept_204,2,0.012003491632640362
1802,90|116,concept_90 | concept_116,2,0.01200326532125473
1893,240|75,concept_240 | concept_75,2,0.01200013142079115
2524,212|171,concept_212 | concept_171,2,0.012000000104308128
1653,289|157,concept_289 | concept_157,2,0.011991831474006176
362,132|63,concept_132 | concept_63,2,0.011989700607955456
729,209|63,concept_209 | concept_63,2,0.011989700607955456
2798,311|261,concept_311 | concept_261,2,0.011987733654677868
68,20|51,concept_20 | concept_51,2,0.01198630128055811
151,35|7,concept_35 | concept_7,2,0.011979764327406883
2494,75|65,concept_75 | concept_65,2,0.011978521011769772
582,149|178,concept_149 | concept_178,2,0.011974786408245564
831,218|73,concept_218 | concept_73,2,0.011973392218351364
920,218|185,concept_218 | concept_185,2,0.011971831321716309
1672,289|185,concept_289 | concept_185,2,0.011971831321716309
1436,244|242,concept_244 | concept_242,2,0.011971515603363514
913,218|175,concept_218 | concept_175,2,0.01197053398936987
1441,244|308,concept_244 | concept_308,2,0.011970413848757744
1749,294|119,concept_294 | concept_119,2,0.011969957500696182
105,21|149,concept_21 | concept_149,2,0.011969393119215965
1872,240|11,concept_240 | concept_11,2,0.011967090889811516
249,54|34,concept_54 | concept_34,2,0.011966493912041187
1546,283|253,concept_283 | concept_253,2,0.011964659206569195
1956,240|224,concept_240 | concept_224,2,0.01196302380412817
2446,164|70,concept_164 | concept_70,2,0.011959134601056576
1609,289|85,concept_289 | concept_85,2,0.011959121562540531
3192,46|300,concept_46 | concept_300,2,0.011949685402214527
1612,289|91,concept_289 | concept_91,2,0.01194832380861044
3163,243|177,concept_243 | concept_177,2,0.011945392936468124
656,178|146,concept_178 | concept_146,2,0.011943379417061806
2619,58|105,concept_58 | concept_105,2,0.011941848322749138
1733,289|267,concept_289 | concept_267,2,0.011938872747123241
3030,62|201,concept_62 | concept_201,2,0.01193317398428917
1423,244|225,concept_244 | concept_225,2,0.011927664279937744
1271,244|41,concept_244 | concept_41,2,0.011926058679819107
2901,26|154,concept_26 | concept_154,2,0.01192434225231409
2574,131|19,concept_131 | concept_19,2,0.011919698677957058
3400,93|307,concept_93 | concept_307,2,0.011919424869120121
265,54|117,concept_54 | concept_117,2,0.011918241158127785
1236,236|304,concept_236 | concept_304,2,0.011914543807506561
847,218|91,concept_218 | concept_91,2,0.011910985223948956
2660,152|268,concept_152 | concept_268,2,0.011908276937901974
1490,260|140,concept_260 | concept_140,2,0.011904762126505375
634,178|74,concept_178 | concept_74,2,0.011888910084962845
636,178|76,concept_178 | concept_76,2,0.011888287961483002
3062,84|110,concept_84 | concept_110,2,0.011887517757713795
1118,236|16,concept_236 | concept_16,2,0.01188654825091362
1563,289|16,concept_289 | concept_16,2,0.01188654825091362
3013,28|83,concept_28 | concept_83,2,0.011885246261954308
3016,28|186,concept_28 | concept_186,2,0.011885246261954308
1,0|20,concept_0 | concept_20,2,0.011884183622896671
25,0|294,concept_0 | concept_294,2,0.011884183622896671
657,178|156,concept_178 | concept_156,2,0.011881188489496708
1714,289|241,concept_289 | concept_241,2,0.011879281140863895
1277,244|47,concept_244 | concept_47,2,0.011879049241542816
2746,311|32,concept_311 | concept_32,2,0.011876484379172325
1763,1|69,concept_1 | concept_69,2,0.011864001862704754
1989,259|97,concept_259 | concept_97,2,0.011861534789204597
752,209|109,concept_209 | concept_109,2,0.011859219521284103
1164,236|109,concept_236 | concept_109,2,0.011859219521284103
1998,259|124,concept_259 | concept_124,2,0.011857707053422928
3057,44|84,concept_44 | concept_84,2,0.011855644173920155
581,149|163,concept_149 | concept_163,2,0.011854437179863453
